MON,DAY,YEAR,HR,MIN,TMZN,TMPF,SKNT,GUST,WNUM,P01I,P24I,SNOW
8,26,2013, 13,51,CDT, 90.0,8.1,,,,,
8,26,2013, 14,51,CDT, 91.0,12.7,21.9,,,,
8,26,2013, 15,51,CDT, 91.9,18.4,25.3,,,,
8,26,2013, 16,51,CDT, 90.0,17.3,23.0,,,,
8,26,2013, 17,51,CDT, 89.1,13.8,20.7,,,,
8,26,2013, 18,51,CDT, 87.1,15.0,,,,,
8,26,2013, 19,51,CDT, 84.9,8.1,,,,,
8,26,2013, 20,51,CDT, 84.9,8.1,,,,,
8,26,2013, 21,51,CDT, 82.9,8.1,,,,,
8,26,2013, 22,51,CDT, 81.0,10.4,,,,,
8,26,2013, 23,51,CDT, 80.1,6.9,,,,,
8,27,2013, 0,51,CDT, 79.0,6.9,,,,,
8,27,2013, 1,51,CDT, 79.0,8.1,,,,,
8,27,2013, 2,51,CDT, 79.0,9.2,,,,,
8,27,2013, 3,51,CDT, 79.0,10.4,,,,,
8,27,2013, 4,51,CDT, 78.1,6.9,,,,,
8,27,2013, 5,51,CDT, 77.0,10.4,,,,,
8,27,2013, 6,51,CDT, 77.0,6.9,,,,,
8,27,2013, 7,51,CDT, 79.0,8.1,,,,,
8,27,2013, 8,51,CDT, 82.0,8.1,,,,,
8,27,2013, 9,51,CDT, 82.9,9.2,,,,,
8,27,2013, 10,51,CDT, 88.0,12.7,,,,,
8,27,2013, 11,51,CDT, 91.0,11.5,,,,,
8,27,2013, 12,51,CDT, 91.9,17.3,,,,,
8,27,2013, 13,51,CDT, 93.9,18.4,23.0,,,,
8,27,2013, 14,51,CDT, 93.9,11.5,26.5,,,,
8,27,2013, 15,51,CDT, 95.0,15.0,24.2,,,,
8,27,2013, 16,51,CDT, 93.9,17.3,26.5,,,,
8,27,2013, 17,51,CDT, 93.0,20.7,27.6,,,,
8,27,2013, 18,51,CDT, 91.0,15.0,24.2,,,,
8,27,2013, 19,51,CDT, 89.1,13.8,,,,,
8,27,2013, 20,51,CDT, 87.1,12.7,,,,,
8,27,2013, 21,51,CDT, 84.9,12.7,,,,,
8,27,2013, 22,51,CDT, 84.9,16.1,23.0,,,,
8,27,2013, 23,51,CDT, 84.9,18.4,27.6,,,,
8,28,2013, 0,51,CDT, 84.0,16.1,25.3,,,,
8,28,2013, 1,51,CDT, 82.0,13.8,,,,,
8,28,2013, 2,51,CDT, 82.0,11.5,,,,,
8,28,2013, 3,51,CDT, 81.0,10.4,,,,,
8,28,2013, 4,51,CDT, 80.1,5.8,,,,,
8,28,2013, 5,51,CDT, 79.0,5.8,,,,,
8,28,2013, 6,51,CDT, 78.1,4.6,,,,,
8,28,2013, 7,51,CDT, 79.0,3.5,,,,,
8,28,2013, 8,46,CDT, 78.8,11.5,,,,,
8,28,2013, 8,51,CDT, 78.1,9.2,,,,,
8,28,2013, 9,51,CDT, 75.9,10.4,,,,,
8,28,2013, 10,51,CDT, 77.0,8.1,,,,,
8,28,2013, 11,51,CDT, 79.0,9.2,,,,,
8,28,2013, 12,03,CDT, 78.8,11.5,,,,,
8,28,2013, 12,51,CDT, 80.1,11.5,,,,,
8,28,2013, 13,51,CDT, 79.0,12.7,,,,,
8,28,2013, 14,29,CDT, 77.0,15.0,,,,,
8,28,2013, 14,51,CDT, 77.0,11.5,,,,,
8,28,2013, 15,51,CDT, 77.0,10.4,,,,,
8,28,2013, 16,51,CDT, 75.9,12.7,,,,,
8,28,2013, 17,51,CDT, 77.0,11.5,,,,,
8,28,2013, 18,51,CDT, 75.9,5.8,,,,,
8,28,2013, 19,51,CDT, 73.9,8.1,,,,,
8,28,2013, 20,51,CDT, 72.0,9.2,,,,,
8,28,2013, 20,58,CDT, 71.6,6.9,,,,,
8,28,2013, 21,27,CDT, 73.4,8.1,,,,,
8,28,2013, 21,51,CDT, 73.0,8.1,,,,,
8,28,2013, 22,51,CDT, 72.0,6.9,,,,,
8,28,2013, 23,51,CDT, 71.1,5.8,,31,,,
8,29,2013, 0,51,CDT, 72.0,3.5,,31,,,
8,29,2013, 1,51,CDT, 72.0,5.8,,6,,,
8,29,2013, 2,10,CDT, 71.6,3.5,,,,,
8,29,2013, 2,51,CDT, 71.1,0.0,,,,,
8,29,2013, 3,51,CDT, 70.0,0.0,,31,,,
8,29,2013, 4,51,CDT, 70.0,3.5,,31,,,
8,29,2013, 5,51,CDT, 70.0,0.0,,31,,,
8,29,2013, 6,01,CDT, 69.8,0.0,,31,,,
8,29,2013, 6,40,CDT, 69.8,3.5,,31,,,
8,29,2013, 6,44,CDT, 69.8,4.6,,31,,,
8,29,2013, 6,51,CDT, 70.0,4.6,,9,,,
8,29,2013, 7,36,CDT, 69.8,0.0,,31,,,
8,29,2013, 7,44,CDT, 69.8,0.0,,31,,,
8,29,2013, 7,51,CDT, 70.0,0.0,,31,,,
8,29,2013, 8,06,CDT, 69.8,0.0,,31,,,
8,29,2013, 8,43,CDT, 71.6,0.0,,31,,,
8,29,2013, 8,51,CDT, 72.0,0.0,,31,,,
8,29,2013, 9,14,CDT, 75.2,0.0,,6,,,
8,29,2013, 9,21,CDT, 75.2,0.0,,6,,,
8,29,2013, 9,51,CDT, 77.0,0.0,,6,,,
8,29,2013, 10,51,CDT, 82.0,5.8,,,,,
8,29,2013, 11,51,CDT, 84.0,8.1,,,,,
8,29,2013, 12,51,CDT, 84.9,10.4,,,,,
8,29,2013, 13,51,CDT, 86.0,8.1,,,,,
8,29,2013, 14,51,CDT, 86.0,8.1,,,,,
8,29,2013, 15,51,CDT, 84.9,6.9,,,,,
8,29,2013, 16,51,CDT, 84.9,6.9,,,,,
8,29,2013, 17,51,CDT, 84.9,10.4,,,,,
8,29,2013, 18,51,CDT, 82.0,9.2,,,,,
8,29,2013, 19,51,CDT, 79.0,6.9,,,,,
8,29,2013, 20,51,CDT, 77.0,6.9,,,,,
8,29,2013, 21,51,CDT, 75.9,5.8,,,,,
8,29,2013, 22,51,CDT, 75.0,3.5,,,,,
8,29,2013, 23,51,CDT, 75.0,0.0,,,,,
8,30,2013, 0,51,CDT, 75.0,0.0,,,,,
8,30,2013, 1,51,CDT, 75.0,0.0,,,,,
8,30,2013, 2,51,CDT, 73.9,3.5,,,,,
8,30,2013, 3,51,CDT, 73.0,3.5,,,,,
8,30,2013, 4,51,CDT, 72.0,3.5,,,,,
8,30,2013, 5,51,CDT, 72.0,4.6,,,,,
8,30,2013, 6,51,CDT, 73.0,4.6,,,,,
8,30,2013, 7,51,CDT, 77.0,6.9,,,,,
8,30,2013, 8,51,CDT, 80.1,11.5,,,,,
8,30,2013, 9,51,CDT, 84.0,10.4,,,,,
8,30,2013, 10,51,CDT, 86.0,8.1,,,,,
8,30,2013, 11,51,CDT, 89.1,10.4,17.3,,,,
8,30,2013, 12,51,CDT, 93.0,10.4,16.1,,,,
8,30,2013, 13,51,CDT, 95.0,13.8,23.0,,,,
8,30,2013, 14,51,CDT, 93.9,11.5,23.0,,,,
8,30,2013, 15,51,CDT, 95.0,10.4,19.6,,,,
8,30,2013, 16,51,CDT, 95.0,16.1,23.0,,,,
8,30,2013, 17,51,CDT, 91.9,12.7,,,,,
8,30,2013, 17,58,CDT, 91.4,13.8,,5,,,
8,30,2013, 18,06,CDT, 84.2,34.5,54.1,64485,,,
8,30,2013, 18,15,CDT, 75.2,39.1,54.1,66,0.09,,
8,30,2013, 18,37,CDT, 73.4,18.4,46.0,77,0.47,,
8,30,2013, 18,51,CDT, 73.9,9.2,24.2,77,0.47,,
8,30,2013, 19,01,CDT, 73.4,15.0,,,0.00,,
8,30,2013, 19,51,CDT, 73.9,0.0,,13,0.00,,
8,30,2013, 20,51,CDT, 73.0,6.9,,,0.00,,
8,30,2013, 21,51,CDT, 73.9,5.8,,,,,
8,30,2013, 22,51,CDT, 73.0,3.5,,,,,
8,30,2013, 23,51,CDT, 73.9,8.1,,,,,
8,31,2013, 0,37,CDT, 73.4,10.4,,,,,
8,31,2013, 0,51,CDT, 73.0,12.7,,,,,
8,31,2013, 1,51,CDT, 72.0,10.4,,,,,
8,31,2013, 2,51,CDT, 71.1,11.5,,,,,
8,31,2013, 3,51,CDT, 72.0,6.9,,,,,
8,31,2013, 4,51,CDT, 72.0,6.9,,,,,
8,31,2013, 5,51,CDT, 72.0,6.9,,,,,
8,31,2013, 6,07,CDT, 71.6,3.5,,,,,
8,31,2013, 6,51,CDT, 72.0,3.5,,,,0.47,
8,31,2013, 7,51,CDT, 72.0,0.0,,,,,
8,31,2013, 8,51,CDT, 73.0,3.5,,,,,
8,31,2013, 9,32,CDT, 75.2,8.1,,5,,,
8,31,2013, 9,51,CDT, 73.9,9.2,,5,,,
8,31,2013, 9,57,CDT, 73.4,8.1,,66,0.08,,
8,31,2013, 9,59,CDT, 73.4,4.6,,66,0.15,,
8,31,2013, 10,08,CDT, 71.6,3.5,,798,0.39,,
8,31,2013, 10,18,CDT, 71.6,4.6,,2557,0.52,,
8,31,2013, 10,40,CDT, 71.6,11.5,,77,0.62,,
8,31,2013, 10,51,CDT, 71.1,6.9,,13,0.64,,
8,31,2013, 11,02,CDT, 71.6,11.5,,77,0.02,,
8,31,2013, 11,51,CDT, 71.1,9.2,,2557,0.16,,
8,31,2013, 11,56,CDT, 69.8,9.2,,198786,0.09,,
8,31,2013, 12,05,CDT, 69.8,3.5,,77,0.13,,
8,31,2013, 12,23,CDT, 69.8,9.2,,13,0.15,,
8,31,2013, 12,51,CDT, 71.1,3.5,,,0.15,,
8,31,2013, 12,57,CDT, 71.6,5.8,,,,,
8,31,2013, 13,51,CDT, 72.0,6.9,,,0.01,,
8,31,2013, 14,03,CDT, 73.4,9.2,,,,,
8,31,2013, 14,35,CDT, 73.4,4.6,,,,,
8,31,2013, 14,51,CDT, 73.9,4.6,,,,,
8,31,2013, 15,51,CDT, 75.9,5.8,,,0.00,,
8,31,2013, 16,02,CDT, 75.2,5.8,,,,,
8,31,2013, 16,51,CDT, 75.9,10.4,,,,,
8,31,2013, 17,06,CDT, 75.2,11.5,,,,,
8,31,2013, 17,51,CDT, 73.9,10.4,,,,,
8,31,2013, 18,51,CDT, 73.4,10.4,,,,,
8,31,2013, 19,33,CDT, 73.4,8.1,,,,,
8,31,2013, 19,51,CDT, 73.0,9.2,,,,,
8,31,2013, 20,51,CDT, 73.0,6.9,,,,,
8,31,2013, 21,51,CDT, 73.0,5.8,,,,,
8,31,2013, 21,56,CDT, 73.4,5.8,,,,,
8,31,2013, 22,19,CDT, 73.4,6.9,,,,,
8,31,2013, 22,51,CDT, 73.0,4.6,,,,,
8,31,2013, 23,51,CDT, 73.0,9.2,,,,,
9,1,2013, 0,51,CDT, 73.0,6.9,,,,,
9,1,2013, 1,38,CDT, 71.6,5.8,,,,,
9,1,2013, 1,51,CDT, 72.0,5.8,,,,,
9,1,2013, 2,51,CDT, 71.1,0.0,,,,,
9,1,2013, 3,51,CDT, 70.0,3.5,,,,,
9,1,2013, 4,51,CDT, 69.1,0.0,,,,,
9,1,2013, 5,51,CDT, 69.1,3.5,,,,,
9,1,2013, 6,51,CDT, 68.0,0.0,,,,0.96,
9,1,2013, 7,51,CDT, 70.0,0.0,,,,,
9,1,2013, 8,51,CDT, 73.0,3.5,,,,,
9,1,2013, 9,51,CDT, 75.9,4.6,,,,,
9,1,2013, 10,33,CDT, 78.8,10.4,,,,,
9,1,2013, 10,51,CDT, 78.1,9.2,,,,,
9,1,2013, 11,44,CDT, 78.8,10.4,,,,,
9,1,2013, 11,51,CDT, 79.0,4.6,,,,,
9,1,2013, 12,51,CDT, 80.1,8.1,,,,,
9,1,2013, 13,51,CDT, 82.0,3.5,,,,,
9,1,2013, 14,51,CDT, 82.9,11.5,,,,,
9,1,2013, 15,51,CDT, 82.9,9.2,,,,,
9,1,2013, 16,51,CDT, 84.0,6.9,,,,,
9,1,2013, 17,51,CDT, 82.9,8.1,,,,,
9,1,2013, 18,51,CDT, 81.0,9.2,,,,,
9,1,2013, 19,51,CDT, 81.0,6.9,,,,,
9,1,2013, 20,51,CDT, 79.0,12.7,,,,,
9,1,2013, 21,12,CDT, 78.8,8.1,,77,0.00,,
9,1,2013, 21,51,CDT, 77.0,10.4,,5,0.00,,
9,1,2013, 22,17,CDT, 71.6,3.5,,13,0.02,,
9,1,2013, 22,51,CDT, 72.0,3.5,,,0.02,,
9,1,2013, 23,51,CDT, 71.1,8.1,,,,,
9,2,2013, 0,51,CDT, 71.1,8.1,,,,,
9,2,2013, 1,51,CDT, 71.1,6.9,,,,,
9,2,2013, 2,51,CDT, 70.0,9.2,,,,,
9,2,2013, 3,51,CDT, 69.1,8.1,,,,,
9,2,2013, 4,51,CDT, 66.9,8.1,,,,,
9,2,2013, 5,51,CDT, 66.0,8.1,,,,,
9,2,2013, 6,51,CDT, 66.0,6.9,,,,0.02,
9,2,2013, 7,51,CDT, 69.1,4.6,,,,,
9,2,2013, 8,51,CDT, 72.0,5.8,,,,,
9,2,2013, 9,51,CDT, 73.0,4.6,,,,,
9,2,2013, 10,27,CDT, 75.2,6.9,,,,,
9,2,2013, 10,51,CDT, 77.0,5.8,,,,,
9,2,2013, 11,51,CDT, 75.0,5.8,,,,,
9,2,2013, 12,51,CDT, 75.0,8.1,,,,,
9,2,2013, 13,51,CDT, 73.9,10.4,,,,,
9,2,2013, 14,51,CDT, 73.9,12.7,17.3,,,,
9,2,2013, 15,51,CDT, 73.0,13.8,,,,,
9,2,2013, 16,51,CDT, 71.1,12.7,,,,,
9,2,2013, 17,21,CDT, 71.6,15.0,19.6,,,,
9,2,2013, 17,51,CDT, 70.0,11.5,,,,,
9,2,2013, 17,58,CDT, 69.8,12.7,,,,,
9,2,2013, 18,05,CDT, 69.8,12.7,,,,,
9,2,2013, 18,51,CDT, 69.1,13.8,,,,,
9,2,2013, 19,11,CDT, 68.0,11.5,,,,,
9,2,2013, 19,31,CDT, 68.0,11.5,,,,,
9,2,2013, 19,51,CDT, 68.0,9.2,,,,,
9,2,2013, 20,51,CDT, 68.0,10.4,,,,,
9,2,2013, 21,38,CDT, 66.2,12.7,,,,,
9,2,2013, 21,51,CDT, 66.9,11.5,,,,,
9,2,2013, 22,51,CDT, 66.9,10.4,,,,,
9,2,2013, 23,51,CDT, 66.0,5.8,,,,,
9,3,2013, 0,51,CDT, 63.0,5.8,,,,,
9,3,2013, 1,51,CDT, 62.1,8.1,,,,,
9,3,2013, 2,51,CDT, 61.0,6.9,,,,,
9,3,2013, 3,51,CDT, 61.0,8.1,,,,,
9,3,2013, 4,51,CDT, 60.1,5.8,,,,,
9,3,2013, 5,51,CDT, 59.0,8.1,,,,,
9,3,2013, 6,51,CDT, 59.0,8.1,,,,,
9,3,2013, 7,51,CDT, 62.1,4.6,,,,,
9,3,2013, 8,51,CDT, 66.9,6.9,,,,,
9,3,2013, 9,51,CDT, 69.1,5.8,,,,,
9,3,2013, 10,51,CDT, 71.1,0.0,,,,,
9,3,2013, 11,51,CDT, 72.0,3.5,,,,,
9,3,2013, 12,51,CDT, 73.9,0.0,,,,,
9,3,2013, 13,51,CDT, 75.9,3.5,,,,,
9,3,2013, 14,51,CDT, 75.9,0.0,,,,,
9,3,2013, 15,51,CDT, 73.9,5.8,,,,,
9,3,2013, 16,51,CDT, 73.9,10.4,,,,,
9,3,2013, 17,51,CDT, 72.0,8.1,,,,,
9,3,2013, 18,51,CDT, 72.0,6.9,,,,,
9,3,2013, 19,51,CDT, 70.0,4.6,,,,,
9,3,2013, 20,51,CDT, 70.0,0.0,,,,,
9,3,2013, 21,51,CDT, 68.0,0.0,,,,,
9,3,2013, 22,51,CDT, 66.9,0.0,,,,,
9,3,2013, 23,51,CDT, 66.0,3.5,,,,,
9,4,2013, 0,51,CDT, 64.0,3.5,,,,,
9,4,2013, 1,51,CDT, 61.0,4.6,,,,,
9,4,2013, 2,51,CDT, 61.0,3.5,,,,,
9,4,2013, 3,51,CDT, 60.1,5.8,,,,,
9,4,2013, 4,51,CDT, 60.1,6.9,,,,,
9,4,2013, 5,51,CDT, 60.1,8.1,,,,,
9,4,2013, 6,51,CDT, 60.1,6.9,,,,,
9,4,2013, 7,51,CDT, 63.0,6.9,,,,,
9,4,2013, 8,51,CDT, 68.0,6.9,,,,,
9,4,2013, 9,51,CDT, 72.0,10.4,,,,,
9,4,2013, 10,51,CDT, 75.0,11.5,,,,,
9,4,2013, 11,51,CDT, 77.0,8.1,,,,,
9,4,2013, 12,51,CDT, 79.0,11.5,,,,,
9,4,2013, 13,51,CDT, 80.1,10.4,,,,,
9,4,2013, 14,51,CDT, 81.0,8.1,,,,,
9,4,2013, 15,51,CDT, 82.0,8.1,,,,,
9,4,2013, 16,51,CDT, 82.9,8.1,,,,,
9,4,2013, 17,51,CDT, 81.0,6.9,,,,,
9,4,2013, 18,51,CDT, 79.0,8.1,,,,,
9,4,2013, 19,51,CDT, 75.9,6.9,,,,,
9,4,2013, 20,51,CDT, 73.9,3.5,,,,,
9,4,2013, 21,51,CDT, 73.9,4.6,,,,,
9,4,2013, 22,51,CDT, 72.0,0.0,,,,,
9,4,2013, 23,51,CDT, 71.1,3.5,,,,,
9,5,2013, 0,51,CDT, 70.0,3.5,,,,,
9,5,2013, 1,51,CDT, 70.0,4.6,,,,,
9,5,2013, 2,51,CDT, 69.1,3.5,,,,,
9,5,2013, 3,51,CDT, 70.0,4.6,,,,,
9,5,2013, 4,37,CDT, 71.6,10.4,,,,,
9,5,2013, 4,51,CDT, 71.1,10.4,,,,,
9,5,2013, 5,14,CDT, 71.6,10.4,,,,,
9,5,2013, 5,38,CDT, 71.6,6.9,,,,,
9,5,2013, 5,51,CDT, 71.1,6.9,,,,,
9,5,2013, 6,37,CDT, 71.6,9.2,,,,,
9,5,2013, 6,51,CDT, 71.1,10.4,,,,,
9,5,2013, 7,51,CDT, 71.1,11.5,,,,,
9,5,2013, 8,27,CDT, 71.6,15.0,,,,,
9,5,2013, 8,51,CDT, 71.1,15.0,,,,,
9,5,2013, 9,51,CDT, 72.0,16.1,,,,,
9,5,2013, 10,51,CDT, 70.0,17.3,,,,,
9,5,2013, 11,51,CDT, 71.1,16.1,,,,,
9,5,2013, 12,51,CDT, 73.0,12.7,,,,,
9,5,2013, 13,51,CDT, 73.0,13.8,,,,,
9,5,2013, 14,51,CDT, 72.0,9.2,,,,,
9,5,2013, 15,51,CDT, 73.0,12.7,,,,,
9,5,2013, 16,51,CDT, 72.0,10.4,,,,,
9,5,2013, 17,51,CDT, 71.1,10.4,,,,,
9,5,2013, 18,51,CDT, 69.1,9.2,,,,,
9,5,2013, 19,51,CDT, 66.9,9.2,,,,,
9,5,2013, 20,51,CDT, 66.9,9.2,,,,,
9,5,2013, 21,51,CDT, 66.0,6.9,,,,,
9,5,2013, 22,51,CDT, 66.0,6.9,,,,,
9,5,2013, 23,51,CDT, 66.0,5.8,,,,,
9,6,2013, 0,51,CDT, 64.9,4.6,,,,,
9,6,2013, 1,51,CDT, 64.9,3.5,,,,,
9,6,2013, 2,51,CDT, 64.9,9.2,,,,,
9,6,2013, 3,51,CDT, 64.0,5.8,,,,,
9,6,2013, 4,51,CDT, 63.0,4.6,,,,,
9,6,2013, 5,51,CDT, 63.0,4.6,,,,,
9,6,2013, 6,51,CDT, 63.0,4.6,,,,,
9,6,2013, 7,51,CDT, 64.9,6.9,20.7,,,,
9,6,2013, 8,51,CDT, 68.0,5.8,,,,,
9,6,2013, 9,51,CDT, 71.1,6.9,,,,,
9,6,2013, 10,51,CDT, 75.0,4.6,,,,,
9,6,2013, 11,51,CDT, 77.0,5.8,,,,,
9,6,2013, 12,51,CDT, 80.1,8.1,,,,,
9,6,2013, 13,51,CDT, 81.0,4.6,,,,,
9,6,2013, 14,51,CDT, 82.0,9.2,,,,,
9,6,2013, 15,51,CDT, 82.9,5.8,,,,,
9,6,2013, 16,51,CDT, 84.0,5.8,,,,,
9,6,2013, 17,51,CDT, 82.9,6.9,,,,,
9,6,2013, 18,51,CDT, 82.0,6.9,,,,,
9,6,2013, 19,51,CDT, 82.0,3.5,,,,,
9,6,2013, 20,51,CDT, 80.1,5.8,,,,,
9,6,2013, 21,51,CDT, 79.0,6.9,,,,,
9,6,2013, 22,51,CDT, 77.0,5.8,,,,,
9,6,2013, 23,51,CDT, 75.0,6.9,,,,,
9,7,2013, 0,51,CDT, 73.0,5.8,,,,,
9,7,2013, 1,51,CDT, 71.1,5.8,,,,,
9,7,2013, 2,51,CDT, 70.0,4.6,,,,,
9,7,2013, 3,51,CDT, 69.1,5.8,,,,,
9,7,2013, 4,51,CDT, 69.1,6.9,,,,,
9,7,2013, 5,51,CDT, 69.1,6.9,,,,,
9,7,2013, 6,51,CDT, 68.0,6.9,,,,,
9,7,2013, 7,51,CDT, 70.0,6.9,,,,,
9,7,2013, 8,51,CDT, 73.9,12.7,,,,,
9,7,2013, 9,51,CDT, 73.9,6.9,,,,,
9,7,2013, 10,51,CDT, 79.0,11.5,,,,,
9,7,2013, 11,51,CDT, 82.0,12.7,,,,,
9,7,2013, 12,51,CDT, 84.9,11.5,,,,,
9,7,2013, 13,51,CDT, 84.0,16.1,,,,,
9,7,2013, 14,51,CDT, 84.0,11.5,,,,,
9,7,2013, 15,51,CDT, 84.0,4.6,,,,,
9,7,2013, 16,51,CDT, 86.0,4.6,,,,,
9,7,2013, 17,51,CDT, 80.1,6.9,,,,,
9,7,2013, 18,51,CDT, 82.9,9.2,,,,,
9,7,2013, 19,51,CDT, 80.1,4.6,,,,,
9,7,2013, 20,51,CDT, 80.1,5.8,,,,,
9,7,2013, 21,51,CDT, 79.0,3.5,,,,,
9,7,2013, 22,51,CDT, 79.0,3.5,,,,,
9,7,2013, 23,51,CDT, 78.1,11.5,16.1,,,,
9,8,2013, 0,51,CDT, 78.1,4.6,,,,,
9,8,2013, 1,51,CDT, 75.0,10.4,,,,,
9,8,2013, 2,51,CDT, 73.0,13.8,,,,,
9,8,2013, 3,29,CDT, 73.4,12.7,,,,,
9,8,2013, 3,51,CDT, 73.0,12.7,18.4,,,,
9,8,2013, 4,51,CDT, 72.0,11.5,,,,,
9,8,2013, 5,51,CDT, 72.0,8.1,,,,,
9,8,2013, 6,51,CDT, 72.0,12.7,,,,,
9,8,2013, 7,51,CDT, 72.0,11.5,,,,,
9,8,2013, 8,51,CDT, 73.0,13.8,,,,,
9,8,2013, 9,51,CDT, 72.0,12.7,,,,,
9,8,2013, 10,51,CDT, 73.0,8.1,,,,,
9,8,2013, 11,48,CDT, 75.2,15.0,19.6,,,,
9,8,2013, 11,51,CDT, 75.9,13.8,19.6,,,,
9,8,2013, 12,41,CDT, 75.2,13.8,,,,,
9,8,2013, 12,51,CDT, 75.9,13.8,19.6,,,,
9,8,2013, 13,51,CDT, 77.0,15.0,,,,,
9,8,2013, 14,38,CDT, 75.2,16.1,21.9,,,,
9,8,2013, 14,51,CDT, 77.0,15.0,,,,,
9,8,2013, 15,51,CDT, 77.0,13.8,,,,,
9,8,2013, 16,51,CDT, 77.0,15.0,,,,,
9,8,2013, 17,51,CDT, 75.9,13.8,,,,,
9,8,2013, 18,51,CDT, 75.0,11.5,,,,,
9,8,2013, 19,51,CDT, 75.0,11.5,,,,,
9,8,2013, 20,51,CDT, 73.9,9.2,,,,,
9,8,2013, 21,51,CDT, 73.9,11.5,,,,,
9,8,2013, 22,51,CDT, 73.0,10.4,,,,,
9,8,2013, 23,51,CDT, 73.0,10.4,,,,,
9,9,2013, 0,51,CDT, 72.0,9.2,,,,,
9,9,2013, 1,51,CDT, 72.0,9.2,,,,,
9,9,2013, 2,51,CDT, 71.1,6.9,,,,,
9,9,2013, 3,51,CDT, 71.1,5.8,,,,,
9,9,2013, 4,51,CDT, 70.0,5.8,,,,,
9,9,2013, 5,51,CDT, 69.1,5.8,,,,,
9,9,2013, 6,51,CDT, 69.1,4.6,,6,,,
9,9,2013, 7,51,CDT, 71.1,6.9,,6,,,
9,9,2013, 8,51,CDT, 75.0,6.9,,6,,,
9,9,2013, 9,51,CDT, 79.0,8.1,,,,,
9,9,2013, 10,51,CDT, 82.9,10.4,,,,,
9,9,2013, 11,51,CDT, 86.0,6.9,16.1,,,,
9,9,2013, 12,51,CDT, 89.1,10.4,18.4,,,,
9,9,2013, 13,51,CDT, 91.0,10.4,18.4,,,,
9,9,2013, 14,51,CDT, 93.0,11.5,,,,,
9,9,2013, 15,51,CDT, 93.9,13.8,,,,,
9,9,2013, 16,51,CDT, 93.9,15.0,20.7,,,,
9,9,2013, 17,51,CDT, 93.0,10.4,,,,,
9,9,2013, 18,51,CDT, 91.9,11.5,,,,,
9,9,2013, 19,51,CDT, 90.0,9.2,,,,,
9,9,2013, 20,51,CDT, 88.0,10.4,,,,,
9,9,2013, 21,51,CDT, 87.1,10.4,,,,,
9,9,2013, 22,51,CDT, 86.0,9.2,,,,,
9,9,2013, 23,51,CDT, 84.9,11.5,,,,,
9,10,2013, 0,51,CDT, 84.0,10.4,,,,,
9,10,2013, 1,51,CDT, 82.9,11.5,,,,,
9,10,2013, 2,51,CDT, 82.9,10.4,,,,,
9,10,2013, 3,51,CDT, 81.0,11.5,,,,,
9,10,2013, 4,51,CDT, 80.1,11.5,,,,,
9,10,2013, 5,51,CDT, 79.0,10.4,,,,,
9,10,2013, 6,51,CDT, 79.0,10.4,,,,,
9,10,2013, 7,51,CDT, 79.0,11.5,,,,,
9,10,2013, 8,51,CDT, 82.9,10.4,,,,,
9,10,2013, 9,51,CDT, 86.0,13.8,,,,,
9,10,2013, 10,51,CDT, 89.1,13.8,,,,,
9,10,2013, 11,51,CDT, 91.9,12.7,23.0,,,,
9,10,2013, 12,51,CDT, 95.0,13.8,23.0,,,,
9,10,2013, 13,51,CDT, 95.0,17.3,26.5,,,,
9,10,2013, 14,51,CDT, 95.0,19.6,28.8,,,,
9,10,2013, 15,51,CDT, 95.0,20.7,27.6,,,,
9,10,2013, 16,51,CDT, 93.9,20.7,27.6,,,,
9,10,2013, 17,51,CDT, 93.0,11.5,,,,,
9,10,2013, 18,51,CDT, 91.0,8.1,,,,,
9,10,2013, 19,51,CDT, 89.1,9.2,,,,,
9,10,2013, 20,51,CDT, 88.0,11.5,19.6,,,,
9,10,2013, 21,51,CDT, 86.0,10.4,,,,,
9,10,2013, 22,51,CDT, 84.0,9.2,,,,,
9,10,2013, 23,51,CDT, 82.0,9.2,,,,,
9,11,2013, 0,51,CDT, 82.0,11.5,,,,,
9,11,2013, 1,51,CDT, 81.0,9.2,,,,,
9,11,2013, 2,51,CDT, 79.0,8.1,,,,,
9,11,2013, 3,51,CDT, 77.0,8.1,,,,,
9,11,2013, 4,51,CDT, 75.9,9.2,,,,,
9,11,2013, 5,51,CDT, 75.9,6.9,,,,,
9,11,2013, 6,51,CDT, 75.9,6.9,,,,,
9,11,2013, 7,51,CDT, 77.0,8.1,,,,,
9,11,2013, 8,51,CDT, 81.0,6.9,,,,,
9,11,2013, 9,51,CDT, 82.0,5.8,,,,,
9,11,2013, 10,51,CDT, 84.0,0.0,,,,,
9,11,2013, 11,51,CDT, 87.1,4.6,,,,,
9,11,2013, 12,51,CDT, 88.0,11.5,,,,,
9,11,2013, 13,51,CDT, 91.9,15.0,18.4,,,,
9,11,2013, 14,51,CDT, 91.0,13.8,,,,,
9,11,2013, 15,51,CDT, 84.0,9.2,,,,,
9,11,2013, 16,51,CDT, 82.9,0.0,,,0.00,,
9,11,2013, 17,51,CDT, 84.0,3.5,,,,,
9,11,2013, 18,51,CDT, 82.9,6.9,,,,,
9,11,2013, 19,51,CDT, 82.0,8.1,,,,,
9,11,2013, 20,51,CDT, 80.1,4.6,,,,,
9,11,2013, 21,51,CDT, 77.0,3.5,,,,,
9,11,2013, 22,51,CDT, 77.0,5.8,,,,,
9,11,2013, 23,51,CDT, 77.0,5.8,,,,,
